capture_order,capture_id,capture_label,capture_source,node_index,node_type,node_role,geo_number,slave_id,pcb_id,signal,sample,time_s,value_v,sample_offset,aligned_sample,aligned_time_s,fs_hz,adc_config,adc_range_v,adc_counts_per_volt,hammer_offset_m,position_m,pga_code,pga_gain,vdac_byte,mac
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,921,0.353686636,-0.9916496276855469,0,921,0.353686636,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,922,0.354070661,-1.0362815856933594,0,922,0.354070661,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,923,0.354454685,-1.0221099853515625,0,923,0.354454685,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,924,0.354838710,-1.0117340087890625,0,924,0.354838710,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,925,0.355222734,-0.9882736206054688,0,925,0.355222734,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,926,0.355606759,-0.9750938415527344,0,926,0.355606759,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,927,0.355990783,-0.9647750854492188,0,927,0.355990783,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,928,0.356374808,-0.9552955627441406,0,928,0.356374808,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,929,0.356758833,-0.9414291381835938,0,929,0.356758833,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,930,0.357142857,-0.9371376037597656,0,930,0.357142857,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,931,0.357526882,-0.9328842163085938,0,931,0.357526882,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,932,0.357910906,-0.9268760681152344,0,932,0.357910906,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,933,0.358294931,-0.9276390075683594,0,933,0.358294931,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,934,0.358678955,-0.9196662902832031,0,934,0.358678955,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,935,0.359062980,-0.93780517578125,0,935,0.359062980,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,936,0.359447005,-0.9533500671386719,0,936,0.359447005,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,937,0.359831029,-0.9588623046875,0,937,0.359831029,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,938,0.360215054,-0.9650421142578125,0,938,0.360215054,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,939,0.360599078,-0.9630966186523438,0,939,0.360599078,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,940,0.360983103,-0.9660530090332031,0,940,0.360983103,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,941,0.361367127,-0.9744834899902344,0,941,0.361367127,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,942,0.361751152,-0.9779167175292969,0,942,0.361751152,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,943,0.362135177,-0.9757614135742188,0,943,0.362135177,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,944,0.362519201,-0.9775543212890625,0,944,0.362519201,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,945,0.362903226,-0.9839630126953125,0,945,0.362903226,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,946,0.363287250,-0.9936714172363281,0,946,0.363287250,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,947,0.363671275,-1.0109901428222656,0,947,0.363671275,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,948,0.364055300,-1.0214614868164062,0,948,0.364055300,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,949,0.364439324,-1.0406494140625,0,949,0.364439324,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,950,0.364823349,-1.0409164428710938,0,950,0.364823349,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,951,0.365207373,-1.0491943359375,0,951,0.365207373,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,952,0.365591398,-1.0518455505371094,0,952,0.365591398,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,953,0.365975422,-1.0658073425292969,0,953,0.365975422,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,954,0.366359447,-1.0627174377441406,0,954,0.366359447,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,955,0.366743472,-1.0680007934570312,0,955,0.366743472,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,956,0.367127496,-1.07879638671875,0,956,0.367127496,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,957,0.367511521,-1.0919761657714844,0,957,0.367511521,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,958,0.367895545,-1.1049652099609375,0,958,0.367895545,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,959,0.368279570,-1.1066818237304688,0,959,0.368279570,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,960,0.368663594,-1.1088752746582031,0,960,0.368663594,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,961,0.369047619,-1.1018562316894531,0,961,0.369047619,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,962,0.369431644,-1.09771728515625,0,962,0.369431644,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,963,0.369815668,-1.0848617553710938,0,963,0.369815668,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,964,0.370199693,-1.0758209228515625,0,964,0.370199693,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,965,0.370583717,-1.0670661926269531,0,965,0.370583717,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,966,0.370967742,-1.0609054565429688,0,966,0.370967742,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,967,0.371351767,-1.0465812683105469,0,967,0.371351767,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,968,0.371735791,-1.0322189331054688,0,968,0.371735791,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,969,0.372119816,-1.0262870788574219,0,969,0.372119816,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,970,0.372503840,-1.0215568542480469,0,970,0.372503840,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,971,0.372887865,-1.0169410705566406,0,971,0.372887865,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,972,0.373271889,-0.9946632385253906,0,972,0.373271889,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,973,0.373655914,-0.9882926940917969,0,973,0.373655914,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,974,0.374039939,-0.9833335876464844,0,974,0.374039939,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,975,0.374423963,-0.9883499145507812,0,975,0.374423963,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,976,0.374807988,-0.9947967529296875,0,976,0.374807988,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,977,0.375192012,-0.9914779663085938,0,977,0.375192012,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,978,0.375576037,-0.9789276123046875,0,978,0.375576037,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,979,0.375960061,-0.9697914123535156,0,979,0.375960061,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,980,0.376344086,-0.95611572265625,0,980,0.376344086,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,981,0.376728111,-0.9472465515136719,0,981,0.376728111,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,982,0.377112135,-0.9307479858398438,0,982,0.377112135,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,983,0.377496160,-0.9214210510253906,0,983,0.377496160,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,984,0.377880184,-0.9259796142578125,0,984,0.377880184,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,985,0.378264209,-0.9239959716796875,0,985,0.378264209,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,986,0.378648233,-0.9296417236328125,0,986,0.378648233,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,987,0.379032258,-0.9313774108886719,0,987,0.379032258,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,988,0.379416283,-0.9366035461425781,0,988,0.379416283,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,989,0.379800307,-0.9452247619628906,0,989,0.379800307,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,990,0.380184332,-0.9623146057128906,0,990,0.380184332,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,991,0.380568356,-0.9684944152832031,0,991,0.380568356,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,992,0.380952381,-0.9703636169433594,0,992,0.380952381,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,993,0.381336406,-0.9670829772949219,0,993,0.381336406,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,994,0.381720430,-0.97076416015625,0,994,0.381720430,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,995,0.382104455,-0.9858894348144531,0,995,0.382104455,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,996,0.382488479,-0.993194580078125,0,996,0.382488479,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,997,0.382872504,-1.013336181640625,0,997,0.382872504,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,998,0.383256528,-1.0198402404785156,0,998,0.383256528,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,999,0.383640553,-1.023712158203125,0,999,0.383640553,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1000,0.384024578,-1.0306167602539062,0,1000,0.384024578,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1001,0.384408602,-1.0297775268554688,0,1001,0.384408602,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1002,0.384792627,-1.034393310546875,0,1002,0.384792627,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1003,0.385176651,-1.0324287414550781,0,1003,0.385176651,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1004,0.385560676,-1.0415077209472656,0,1004,0.385560676,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1005,0.385944700,-1.0577583312988281,0,1005,0.385944700,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1006,0.386328725,-1.0535812377929688,0,1006,0.386328725,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1007,0.386712750,-1.058502197265625,0,1007,0.386712750,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1008,0.387096774,-1.0751914978027344,0,1008,0.387096774,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1009,0.387480799,-1.0877227783203125,0,1009,0.387480799,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1010,0.387864823,-1.0996818542480469,0,1010,0.387864823,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1011,0.388248848,-1.1107444763183594,0,1011,0.388248848,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1012,0.388632873,-1.1074447631835938,0,1012,0.388632873,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1013,0.389016897,-1.1054229736328125,0,1013,0.389016897,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1014,0.389400922,-1.1081695556640625,0,1014,0.389400922,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1015,0.389784946,-1.092681884765625,0,1015,0.389784946,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1016,0.390168971,-1.0848045349121094,0,1016,0.390168971,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1017,0.390552995,-1.0758590698242188,0,1017,0.390552995,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1018,0.390937020,-1.058349609375,0,1018,0.390937020,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1019,0.391321045,-1.0487556457519531,0,1019,0.391321045,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1020,0.391705069,-1.0321617126464844,0,1020,0.391705069,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1021,0.392089094,-1.0309028625488281,0,1021,0.392089094,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1022,0.392473118,-1.0305023193359375,0,1022,0.392473118,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1023,0.392857143,-1.0285758972167969,0,1023,0.392857143,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1024,0.393241167,-1.0109710693359375,0,1024,0.393241167,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1025,0.393625192,-0.99578857421875,0,1025,0.393625192,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1026,0.394009217,-0.9859848022460938,0,1026,0.394009217,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1027,0.394393241,-0.979461669921875,0,1027,0.394393241,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1028,0.394777266,-0.9736061096191406,0,1028,0.394777266,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1029,0.395161290,-0.9630966186523438,0,1029,0.395161290,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1030,0.395545315,-0.966796875,0,1030,0.395545315,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1031,0.395929339,-0.9739875793457031,0,1031,0.395929339,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1032,0.396313364,-0.9625625610351562,0,1032,0.396313364,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1033,0.396697389,-0.957489013671875,0,1033,0.396697389,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1034,0.397081413,-0.9409523010253906,0,1034,0.397081413,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1035,0.397465438,-0.9266090393066406,0,1035,0.397465438,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1036,0.397849462,-0.9165573120117188,0,1036,0.397849462,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1037,0.398233487,-0.9089279174804688,0,1037,0.398233487,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1038,0.398617512,-0.9164047241210938,0,1038,0.398617512,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1039,0.399001536,-0.9234619140625,0,1039,0.399001536,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1040,0.399385561,-0.9348297119140625,0,1040,0.399385561,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1041,0.399769585,-0.9354019165039062,0,1041,0.399769585,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1042,0.400153610,-0.9414863586425781,0,1042,0.400153610,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
1,preserved_1784935315356_1,Start 1,preserved,1,Geo1,geo,1,S1,S1,filt,1043,0.400537634,-0.9508895874023438,0,1043,0.400537634,2604,1,2.5,52428.8,0,0,0,1,128,C8:2E:18:68:5F:6C
